,mean,median,std,skew,kurtosis,min,max,pct_zeros,n_unique,dom_frac,cv,missing_rate,n_deviant,dev_fail_rate,enrichment,verdict,f_skewed,f_heavy_tail,f_outlier_dom,f_zero_infl,f_missing,f_concentrated,transform_candidate,f_skew_outlier_driven,mean_pass,mean_fail,std_pass,std_fail,var_ratio,hedges_g,mw_p,mw_q,abs_g,tail_enrichment,f_var_shift,var_ratio_clip,iqr_ratio,log2_vr,log2_vr_clip,f_var_shift_strict,f_vr_inflated,mi,mi_norm,mi_rank,g_rank,f_nonlinear
495,6.808,6.608,3.26,19.099,585.47,1.772,107.6926,0.0,964,0.003190810465858328,0.47886352804467863,0.0,1562,0.06658130601792574,1.003201024327785,keep,True,True,True,False,False,False,log,False,6.810894736842105,6.764652884615385,3.328458452165257,2.0805318926890912,0.39071715022467246,-0.01417329481966565,0.9428760012537648,0.9848114327541339,0.01417329481966565,0.9417067307692308,True,1.0033523343110187,0.9960870979469226,-1.3558035120019427,0.0048283075495825535,False,False,0.0069020689665166834,0.028384060760383346,68.0,240.0,False
496,29.866,22.039,24.622,3.227,13.986,4.8135,219.6436,0.0,1510,0.0013192612137203166,0.8244047306177759,0.03254626675175495,1514,0.06803170409511229,1.0250546184330862,keep,True,True,True,False,False,False,log,False,29.909042321302195,29.274001941747567,24.81397557424871,21.91177785498189,0.779762834692241,-0.025771272195073774,0.9631820857932936,0.9901511841955059,0.025771272195073774,0.0,False,0.932356039801637,0.9919620146891461,-0.3588927007095987,-0.10104711128640467,False,False,0.0,0.0,214.0,225.0,False
497,11.821,10.907,4.957,1.065,1.72,1.9496,40.2818,0.0,1509,0.0013192612137203166,0.41930753924012293,0.03254626675175495,1514,0.06803170409511229,1.0250546184330862,keep,True,False,False,False,False,False,log,False,11.78714210898797,12.285918446601942,4.935544867130321,5.240683938746245,1.1274719047395603,0.10057698789979615,0.2551968601153166,0.5908611986453727,0.10057698789979615,,False,0.9266360268482904,0.871382940223121,0.17309148368205718,-0.10992532062650937,False,False,0.00766740404781352,0.031531423899605296,63.0,129.0,False
499,263.196,0.0,324.771,0.743,-0.957,0.0,1000.0,54.44,703,0.544408945686901,1.2339530580776357,0.0012763241863433313,713,0.0546984572230014,0.8241584852734923,keep,False,False,False,True,False,False,,False,265.7990736481862,226.6257798076923,324.70931396373413,325.0000456822013,1.001791521590105,-0.1205760996432336,0.16559511906309732,0.478179164036135,0.1205760996432336,,False,1.0016446302512791,0.8832066874222244,0.0025823068744832063,0.0023707509371916247,False,False,0.00046563761607809617,0.0019148876157565975,162.0,113.0,False
500,240.981,0.0,323.003,0.919,-0.674,0.0,999.2337,58.08,648,0.5808306709265175,1.340366689005149,0.0012763241863433313,656,0.06707317073170732,1.010612101313321,keep,False,False,False,True,False,False,,False,239.7205577686516,258.69346057692303,321.3929321920944,345.9988177839244,1.1589817196832255,0.05869834078923592,0.6965791648266659,0.9000393973172458,0.05869834078923592,,False,1.1590172011025353,0.9442639019274913,0.21285781127075057,0.21290197770001582,False,False,0.00565148845218455,0.023241174840703954,76.0,177.0,False
510,55.764,46.986,37.692,4.107,27.463,0.0,451.4851,0.13,1498,0.0025559105431309905,0.6759211653001287,0.0012763241863433313,1561,0.06662395900064061,1.0038436899423446,keep,True,True,True,False,False,False,log,False,54.44059137577002,74.34794903846154,35.76981071031226,55.337152031727506,2.3933175437602,0.5323697279390496,3.45261223775805e-06,0.0002218303362759547,0.5323697279390496,0.9417067307692308,True,2.1493143327054534,1.5833145199726224,1.2590118253826026,1.1038764893143356,False,False,0.008611749564581883,0.035414949355056714,53.0,3.0,False
511,275.979,0.0,329.665,0.7,-0.998,0.0,1000.0,52.4,586,0.5239616613418531,1.1945261589550364,0.0012763241863433313,745,0.07785234899328859,1.1730252968508004,keep,False,False,False,True,False,False,,False,271.14984818617387,343.82616923076927,327.49671276046126,353.4827523660366,1.1649909874584061,0.2206120711324235,0.028750711887393643,0.18664531548563812,0.2206120711324235,,False,1.1657655630197514,1.2853801672668554,0.2203187940217382,0.22127768984640606,False,False,0.0,0.0,214.0,43.0,False
519,11.728,5.833,15.814,4.077,25.543,0.0,184.3488,1.17,836,0.011737089201877934,1.3483822231208367,0.4562858966177409,842,0.08432304038004751,1.270521194957062,keep,True,True,True,True,True,False,log,False,11.393324455825866,15.41470985915493,15.92308616333783,14.149330002140482,0.7896184020282916,0.25454240044938575,1.1928985833797455e-06,0.00010219164530953154,0.25454240044938575,0.0,False,1.1361144578169338,1.8725610035601328,-0.3407724827455339,0.1841081864330071,False,False,0.014915238221974159,0.061337409116293456,17.0,30.0,False
520,2.696,2.221,5.702,17.415,324.096,0.3121,111.7365,0.0,1536,0.0012763241863433313,2.115121615460483,0.0,1565,0.06645367412140575,1.0012779552715656,keep,True,True,True,False,False,False,log,False,2.68430991114149,2.8604375,5.815564368078612,3.781134904991508,0.4227276070902369,0.030863004122982898,0.7212267088833375,0.9067955365689486,0.030863004122982898,1.8834134615384617,True,1.5736944648394928,1.272768074204286,-1.242199761294135,0.6541554666087229,False,False,0.0,0.0,214.0,216.0,False
521,11.61,0.0,103.123,9.04,81.19,0.0,1000.0,98.66,9,0.9865985960433951,8.88219532869969,0.0,21,0.14285714285714285,2.1524725274725274,keep,True,True,True,True,False,True,log,False,10.600730006835269,25.8089125,98.80752468090064,151.29020680850857,2.3444533419035967,0.14745785160676794,0.15842273357390224,0.4699606664451335,0.14745785160676794,,True,2.6758302734405324,0.0,1.2292515675747873,1.419986609465444,False,False,0.0017598477969462678,0.0072371961276937345,137.0,91.0,False
522,14.729,13.743,7.104,5.218,74.929,2.6811,137.9838,0.0,1562,0.0012763241863433313,0.482347720334331,0.0,1565,0.06645367412140575,1.0012779552715656,keep,True,True,True,False,False,False,log,False,14.70296801093643,15.093179807692307,7.1750026055078475,6.042886827660965,0.709324230056711,0.05488637613223049,0.31669586228277025,0.6782569717222663,0.05488637613223049,1.8834134615384617,False,0.8626536208032923,0.8846827261662225,-0.4954828649238481,-0.2131467010237066,False,False,0.0,0.0,214.0,182.0,False
523,0.454,0.1,4.148,21.906,516.176,0.0258,111.333,0.0,1040,0.0038289725590299937,9.13772480503699,0.0,1561,0.06662395900064061,1.0038436899423446,keep,True,True,True,False,False,False,log,False,0.46539501025290503,0.2921423076923077,4.288529722384668,0.6807258815158248,0.02519577243731751,-0.04174089481502418,0.3041795202329768,0.6569255184863448,0.04174089481502418,0.9417067307692308,True,1.2179351079282286,0.9587843463780182,-5.310674503484721,0.28443726792065355,False,True,0.0,0.0,214.0,198.0,False
524,5.688,4.877,20.663,38.855,1527.955,1.3104,818.0005,0.0,1543,0.0012763241863433313,3.6329478809449034,0.0,1565,0.06645367412140575,1.0012779552715656,keep,True,True,True,False,False,False,log,True,5.7199311688311685,5.235524038461539,21.38090188643338,1.647859895336755,0.0059400284806398395,-0.023424424307849804,0.44020997502161463,0.7911465984654193,0.023424424307849804,0.9417067307692308,True,0.7853112727192834,0.8023035454729441,-7.395314436333124,-0.34866348852924595,False,True,0.002482666926748145,0.010209716715157253,124.0,229.0,False
525,5.56,5.134,3.92,13.939,253.958,1.54,80.0406,0.0,1526,0.0012961762799740765,0.7050520878075841,0.015315890236119975,1541,0.06748864373783257,1.0168721609344582,keep,True,True,True,False,False,False,log,False,5.548502918693537,5.724975000000001,3.8997675231759166,4.211710506946126,1.1663787211206358,0.044980505511040006,0.9464919217520276,0.9848114327541339,0.044980505511040006,0.9417067307692308,False,1.0319740839158216,0.8793503221635123,0.22203630514977735,0.04540674064915471,False,False,0.0033694365833469853,0.01385646726712523,109.0,196.0,False
526,1.443,1.55,0.958,0.716,2.251,0.1705,8.2037,0.0,1514,0.0019144862795149968,0.6639804317277271,0.0,1564,0.06585677749360613,0.9922843301200078,keep,False,True,False,False,False,False,,False,1.4489590567327408,1.3660653846153847,0.964818012374558,0.8640434408767772,0.8020110461013027,-0.08644023061278616,0.5216118684940684,0.8202657966641528,0.08644023061278616,,False,0.8918140132030783,0.9418201767049721,-0.31830598782583797,-0.16518522578078756,False,False,0.002015167117372929,0.008287171017751596,131.0,148.0,False
527,6.396,6.411,1.889,0.182,-0.447,2.17,14.4479,0.0,1549,0.0012763241863433313,0.2953066223034272,0.0,1565,0.06645367412140575,1.0012779552715656,keep,False,False,False,False,False,False,,False,6.400965071770335,6.321891346153846,1.9038068657731428,1.6681015681231373,0.7677135463953301,-0.04183564370442296,0.7109260609159569,0.9000393973172458,0.04183564370442296,,False,0.7924941422832463,0.833511399235826,-0.3813599900414956,-0.33552782326956826,False,False,0.0,0.0,214.0,197.0,False
539,3.034,3.055,1.253,0.204,-0.774,0.8516,6.5803,0.0,333,0.010262989095574085,0.4129255255907728,0.005105296745373325,1543,0.06675307841866494,1.005789171942769,keep,False,False,False,False,False,False,,False,3.039889896907217,2.9551192307692307,1.2443509753149162,1.3711656706341564,1.2142107619075695,-0.0676141981129212,0.4437276165005146,0.7919305377821685,0.0676141981129212,,False,1.189309892457568,1.1368869780660205,0.2800188653889957,0.25012467981019276,False,False,0.009946613100768165,0.040904440680301066,38.0,168.0,False
540,1.943,1.786,0.732,0.578,-0.424,0.6144,4.0825,0.0,336,0.006414368184733804,0.3767334480587059,0.005105296745373325,1549,0.06649451258876694,1.001893281024979,keep,False,False,False,False,False,False,,False,1.9417202061855672,1.9583278846153847,0.7308061990863693,0.7508866778691089,1.0557093141007952,0.022672459482203523,0.8409596170840296,0.9343293261001374,0.022672459482203523,,False,1.054383393001756,1.2036888343094656,0.07821264829851543,0.07639955256151341,False,False,0.004424099402621895,0.018193661475012734,90.0,230.0,False
541,9.612,9.459,2.896,0.722,1.56,3.2761,25.7792,0.0,336,0.006414368184733804,0.3013408104243548,0.005105296745373325,1549,0.06649451258876694,1.001893281024979,keep,False,False,False,False,False,False,,False,9.59241615120275,9.880410576923076,2.888886470096194,3.0006526130910505,1.0788734108568598,0.09938349405901054,0.3929405900521661,0.7531742546604311,0.09938349405901054,,False,1.0953298894658585,1.248792600070943,0.10952559676013014,0.1313654435427854,False,False,0.015814272222012482,0.06503459554061526,14.0,133.0,True
542,0.111,0.11,0.003,0.877,-0.334,0.1053,0.1184,0.0,102,0.48690095846645365,0.02460927919426144,0.0012763241863433313,803,0.0460772104607721,0.694259507615672,keep,False,False,False,False,False,False,,False,0.11124565366187543,0.11068557692307694,0.0027614549595578,0.002311323676955795,0.7005604379090007,-0.2047523264898102,0.060135328289601726,0.2759782030433508,0.2047523264898102,,False,0.7035295509534323,0.48717948717948684,-0.5134185764077663,-0.5073170713991403,False,False,0.00031218742988792236,0.0012838392403138681,165.0,54.0,False
544,0.003,0.003,0.0,0.118,4.5,0.0016,0.0047,0.0,21,0.5246006389776358,0.11777459139110551,0.0012763241863433313,744,0.0456989247311828,0.6885597601323409,keep,False,True,False,False,False,False,,False,0.0025074606433949345,0.002533653846153846,0.00029865988236379916,0.00024716276501983046,0.6848765726233672,0.08858497348138149,0.38027954621347193,0.7531742546604311,0.08858497348138149,,False,0.7696422724091238,0.12499999999999918,-0.5460840836153472,-0.377740053939292,False,False,0.0005678045525630004,0.002335038812007722,157.0,146.0,False
545,7.611,7.116,1.316,2.362,14.672,4.4294,21.0443,0.0,273,0.47987220447284346,0.1728385998053535,0.0012763241863433313,814,0.045454545454545456,0.6848776223776224,keep,True,True,True,False,False,False,log,False,7.627522861054072,7.3849519230769225,1.3415405289872426,0.8443246327291176,0.3961059119566395,-0.18443558954808797,0.11542099613156659,0.3955092800775015,0.18443558954808797,0.0,True,0.48001816753246335,0.0,-1.3360418609841989,-1.0588390854848453,False,False,0.007396797029555646,0.030418579897947332,66.0,68.0,False
546,1.04,0.911,0.389,1.455,4.686,0.4444,3.9786,0.0,1047,0.10864575363427698,0.37423477366869423,0.16592214422463306,1165,0.06523605150214593,0.9829316606140641,keep,True,True,False,False,True,False,log,False,1.0410381654381653,1.0196418604651158,0.3906055425071275,0.36808944771781194,0.8880346913048349,-0.05494650447824052,0.5834316719150527,0.8702611170287683,0.05494650447824052,,False,1.0159881153001937,1.0616755976916736,-0.17131205795629806,0.022883526029609583,False,False,0.0,0.0,214.0,181.0,False
547,403.546,403.122,5.064,-0.413,1.426,372.822,421.702,0.0,1023,0.10864575363427698,0.012548461004527313,0.16592214422463306,1165,0.06523605150214593,0.9829316606140641,keep,False,False,False,False,True,False,,False,403.4817182637183,404.4659069767442,5.117270722284463,4.150685759437564,0.657904600585776,0.19439428104615333,0.16389334592443716,0.478179164036135,0.19439428104615333,,True,0.7254346297173873,0.9718601895734599,-0.6040496936624093,-0.46308247870921915,False,False,0.002206840736457494,0.009075409396222124,128.0,60.0,False
548,75.68,74.084,3.391,0.858,-0.734,71.038,83.72,0.0,964,0.11017597551644988,0.04480086022539023,0.16592214422463306,1163,0.06534823731728288,0.984621998809445,keep,False,False,False,False,True,False,,False,75.67141195741195,75.79997674418604,3.377019192674653,3.595411317308393,1.1335223939273595,0.037884229268774744,0.9712134625435229,0.9907533567326604,0.037884229268774744,,False,1.136103704474286,1.3425298804780872,0.18081289331849607,0.18409453123530792,False,False,0.0,0.0,214.0,203.0,False
552,0.277,0.198,0.276,3.64,20.189,0.0187,2.7182,0.0,973,0.10864575363427698,0.9983470829585355,0.16592214422463306,1165,0.06523605150214593,0.9829316606140641,keep,True,True,True,False,True,False,log,False,0.2763167076167076,0.2819593023255814,0.27452613426185474,0.3010732282930544,1.2027542205215562,0.020407815828854217,0.48210160145010306,0.7955230935458405,0.020407815828854217,1.0762362637362637,False,0.7884937051189934,0.7822097378277154,0.2663418619142822,-0.3428288574744458,False,False,0.0,0.0,214.0,234.0,False
555,57.747,54.442,35.208,1.758,5.799,4.8269,303.55,0.0,1085,0.10864575363427698,0.6096911432289596,0.16592214422463306,1165,0.06523605150214593,0.9829316606140641,keep,True,True,False,False,True,False,log,False,57.51724512694513,61.00195116279071,35.00640626334528,38.018253488309426,1.1794764304749135,0.09891113116002939,0.22355055820015968,0.5420046552588778,0.09891113116002939,,False,0.8415817558178786,0.9320720251072695,0.2381465894322257,-0.24882466530035804,False,False,0.0007982574158782452,0.003282752911428756,153.0,134.0,False
556,4.217,4.067,1.28,13.446,301.462,1.4967,35.3198,0.0,1070,0.10864575363427698,0.3035421875256879,0.16592214422463306,1165,0.06523605150214593,0.9829316606140641,keep,True,True,True,False,True,False,log,True,4.199779524979525,4.46003953488372,1.1868611830964417,2.2117240207733118,3.4726580188865284,0.20339090368585525,0.8470767820285292,0.9343293261001374,0.20339090368585525,2.1524725274725274,True,1.2942876123919533,1.2439052977027656,1.7960403437033043,0.3721582439650267,False,True,0.0,0.0,214.0,55.0,False
557,1.623,1.53,1.87,22.089,566.83,0.1646,54.2917,0.0,1062,0.10864575363427698,1.1524046588716121,0.16592214422463306,1165,0.06523605150214593,0.9829316606140641,keep,True,True,True,False,True,False,log,True,1.5912058149058148,2.075467441860465,1.6171393672182814,3.9996433748211877,6.1171290099118085,0.25919046459784234,0.8534521266198343,0.9372313821731334,0.25919046459784234,3.228708791208791,True,1.3478018332253943,0.9908724513987675,2.612854702754974,0.43060839322643285,False,True,0.0,0.0,214.0,29.0,False
558,0.995,0.973,0.084,3.352,12.988,0.8919,1.5121,0.0,365,0.016602809706257982,0.08428018457285451,0.0006381620931716656,1540,0.06298701298701298,0.9490447052947052,keep,True,True,True,False,False,False,log,False,0.9944912448700409,1.0022865384615385,0.08198597344155713,0.10700861416889772,1.7035636486220094,0.0929071879293208,0.5916971746253941,0.8702611170287683,0.0929071879293208,3.228708791208791,True,1.2940258354217382,0.9128289473684243,0.7685558504785305,0.3718664212428947,False,False,0.0018369533118893777,0.0075542847618008495,135.0,142.0,False
560,0.072,0.059,0.052,2.171,6.844,0.0177,0.4457,0.0,345,0.0140485312899106,0.7119738881859169,0.0006381620931716656,1544,0.06541450777202072,0.9856205161418892,keep,True,True,False,False,False,False,log,False,0.07216764705882353,0.0763201923076923,0.05175148812090516,0.049145830902613596,0.9018362311677143,0.08046213389748674,0.20603975979557076,0.5348708915905221,0.08046213389748674,,False,0.9889010803596056,1.1458333333333335,-0.14906262363892825,-0.016101879274139308,False,False,0.003782229059479336,0.015554034587998134,101.0,156.0,False
561,32.285,29.731,19.026,0.806,-0.028,7.2369,101.1146,0.0,414,0.010855683269476373,0.5893172491787639,0.0006381620931716656,1549,0.06520335700451904,0.9824390425584745,keep,False,False,False,False,False,False,,False,32.15216190150479,34.15173365384616,18.90243384440009,20.694422718471717,1.1985914586760653,0.10504837824471548,0.33571258639253787,0.7014482496169286,0.10504837824471548,,False,1.0814554707748116,1.052242867206763,0.26133999821872056,0.1129742631594121,False,False,0.002535947810097694,0.010428828960731313,123.0,126.0,False
562,262.73,264.272,7.631,0.106,2.535,242.286,311.404,0.0,873,0.30602782071097373,0.02904348371163058,0.1742182514358647,898,0.066815144766147,1.0067243446976188,keep,False,True,False,False,True,False,,False,262.8255634266886,261.2747,7.564182840533778,8.495291473829278,1.2613410565669207,-0.20329035057163797,0.1319605336200197,0.4292893308904438,0.20329035057163797,,False,1.2884482093498872,0.8367782712675137,0.33495842165331147,0.36563454758499714,False,False,0.014309963462326936,0.058848277866244005,18.0,56.0,False
563,0.68,0.651,0.122,0.855,0.521,0.3049,1.2988,0.0,785,0.30602782071097373,0.17915018426355103,0.1742182514358647,898,0.066815144766147,1.0067243446976188,keep,False,False,False,False,True,False,,False,0.6801799011532125,0.67145875,0.12356572148639577,0.09016719026868568,0.5324772468041423,-0.07156844849192563,0.8825212421551918,0.9503430393174842,0.07156844849192563,,True,0.5723712238704897,0.7799902272172002,-0.9092082157914362,-0.804976952911735,False,False,0.009747504807966267,0.040085627957883806,40.0,166.0,False
567,0.06,0.049,0.033,2.127,7.239,0.0091,0.2932,0.0,619,0.30602782071097373,0.5452307165002562,0.1742182514358647,898,0.066815144766147,1.0067243446976188,keep,True,True,False,False,True,False,log,False,0.0597004942339374,0.0659425,0.03199286064865571,0.042585540943709456,1.771814240076655,0.1905484862163552,0.5176061641319832,0.8202657966641528,0.1905484862163552,,True,1.4165798099512303,1.04868154158215,0.8252273572968651,0.5024118852862658,False,False,0.002636498414813948,0.010842333156010285,119.0,65.0,False
568,2.452,2.0,0.997,1.745,9.178,0.3706,12.7462,0.0,887,0.30602782071097373,0.40639263430195227,0.1742182514358647,898,0.066815144766147,1.0067243446976188,keep,True,True,False,False,True,False,log,False,2.447583031301482,2.5257712499999996,0.9934491397474758,1.0477093330840044,1.1122191009171825,0.07838961722069218,0.48598103380037727,0.7955230935458405,0.07838961722069218,,False,1.2027692130661998,1.2685215596115045,0.153441018879837,0.2663598452517179,False,False,0.002594693238657797,0.010670413595966599,122.0,157.0,False
569,21.118,16.988,10.213,2.051,6.235,3.2504,84.8024,0.0,897,0.30602782071097373,0.4836372756742289,0.1742182514358647,898,0.066815144766147,1.0067243446976188,keep,True,True,False,False,True,False,log,False,20.981064250411865,23.1907275,10.009840800490755,12.812820247714662,1.6384572940296014,0.21643665443627935,0.23066610586525216,0.548899900068239,0.21643665443627935,,True,1.5281534663588052,1.3553152927601861,0.7123380698933979,0.6117894347591335,False,False,0.0,0.0,214.0,45.0,False
570,530.524,532.398,17.5,-8.659,86.858,317.1964,589.5082,0.0,814,0.01021059349074665,0.03298578092552252,0.0,1551,0.0670535138620245,1.0103159252095424,keep,True,True,True,False,False,False,log,False,530.5313482570061,530.4149557692308,17.197225150750455,21.405284605822864,1.5492633916186,-0.006645797892140769,0.48577241264757487,0.7955230935458405,0.006645797892140769,0.9417067307692308,True,0.7108047285362802,0.9097520234667864,0.6315824388199271,-0.4924748161471762,False,False,0.021898632862322298,0.09005591348751428,4.0,250.0,True
571,2.102,2.119,0.275,-1.276,3.21,0.9802,2.7395,0.0,811,0.01021059349074665,0.13089118456034834,0.0,1551,0.0670535138620245,1.0103159252095424,keep,True,True,False,False,False,False,log,False,2.103255434039645,2.081873076923077,0.2680523971206375,0.3611330024820533,1.8150766363795232,-0.07767490274312228,0.35840509103444573,0.7310326063162901,0.07767490274312228,,True,1.875846372479652,1.0877207325049048,0.8600304631469525,0.9075416792726334,False,False,0.01777517316970978,0.07309860242239853,8.0,159.0,True
575,0.105,0.09,0.068,3.742,17.126,0.023,0.5502,0.0,599,0.012125079770261647,0.6472993375490224,0.0,1548,0.0665374677002584,1.002540498906778,keep,True,True,True,False,False,False,log,False,0.10568195488721806,0.09132596153846155,0.069413822722555,0.035857146435860986,0.26684527979920686,-0.2118937608846403,0.1450824471601956,0.46607736150212836,0.2118937608846403,2.511217948717949,True,0.32624960257298063,1.2078877005347595,-1.9059246030308914,-1.615951950649558,True,False,0.018096223355019037,0.0744188888482743,7.0,48.0,False
576,5.564,1.624,16.921,4.196,16.037,0.6636,90.4235,0.0,820,0.01021059349074665,3.041362261098647,0.0,1551,0.0670535138620245,1.0103159252095424,keep,True,True,True,False,False,False,log,False,5.69223014354067,3.7563278846153847,17.181705277869487,12.631700963141292,0.540494328619424,-0.11436083431133515,0.8432806789731758,0.9343293261001374,0.11436083431133515,3.013461538461539,True,0.5211611662027519,1.1500253678335872,-0.8876486149765743,-0.9401985079383222,False,False,0.009149036042528591,0.03762448567087076,46.0,118.0,False
577,16.642,13.818,12.485,4.17,19.458,4.582,96.9601,0.0,851,0.01021059349074665,0.7502099968469953,0.0,1551,0.0670535138620245,1.0103159252095424,keep,True,True,True,False,False,False,log,False,16.80752918660287,14.318917307692308,12.791874076230986,6.445930828598471,0.25392352037041266,-0.19941048868837352,0.15188765729180378,0.4699606664451335,0.19941048868837352,2.1524725274725274,True,0.30488108136162095,0.9504691279270656,-1.9775340600825289,-1.7136814646203098,True,False,0.013119056265692208,0.0539507924320587,23.0,58.0,False
585,3.068,2.758,3.578,24.697,659.562,1.1975,99.3032,0.0,1502,0.0019157088122605363,1.166308883204348,0.0006381620931716656,1563,0.06589891234804862,0.9929191889364634,keep,True,True,True,False,False,False,log,False,3.0630234610123117,3.1353442307692303,3.684206071884841,1.4087966616751246,0.14622068016151143,0.02019654318871219,0.7233193968740641,0.9067955365689486,0.02019654318871219,0.9417067307692308,True,1.9147318082717695,1.141593832985278,-2.7737807271226846,0.9371423315902097,False,False,0.005400229684507041,0.022207898563266715,77.0,235.0,False
586,0.021,0.02,0.012,1.438,6.976,-0.0169,0.1028,0.0,322,0.017879948914431672,0.5759124264065166,0.0006381620931716656,1538,0.06762028608582575,1.0188556566970093,keep,True,True,False,False,False,False,yeo-johnson,True,0.02144473324213406,0.02165096153846154,0.012425607086254899,0.0114220022320431,0.8449854840749071,0.016674410504997857,0.5755929092207551,0.8702611170287683,0.016674410504997857,,False,1.0243007720184047,0.9273049645390071,-0.2430015372002624,0.03463940536277375,False,False,0.008485780251915376,0.03489691329340398,56.0,237.0,False
588,0.005,0.005,0.003,2.029,8.239,0.001,0.0286,0.0,120,0.03065134099616858,0.5426633772236857,0.0006381620931716656,1518,0.06785243741765482,1.0223535522448568,keep,True,True,False,False,False,False,log,False,0.005259507523939808,0.005618269230769231,0.00287698779246381,0.0027148911338318203,0.8904894944049256,0.12509255416974976,0.07675147590049278,0.33432422553265495,0.12509255416974976,,False,1.042297372778232,1.096774193548387,-0.16732950372814817,0.059766944628014566,False,False,0.0,0.0,214.0,104.0,False
589,99.67,71.9,93.892,2.714,9.81,0.0,737.3048,2.04,611,0.020434227330779056,0.9420272591098574,0.0006381620931716656,1534,0.06584093872229466,0.9920456824791897,keep,True,True,False,True,False,False,log,False,99.73649466484267,98.7362375,94.83058859921094,79.92239249529798,0.710297130030345,-0.01064480821486546,0.48260893713438335,0.7955230935458405,0.01064480821486546,,False,0.8097531788739463,1.066580225730814,-0.493505438792561,-0.3044458682217311,False,False,0.0024682962557542876,0.010150618783705696,126.0,244.0,False
