feature,t,value,mr,ewma,ewma_lcl,ewma_ucl,r1,r2,r3,r4
s060,357,2.1473,9.0028,3.12477,-3.5136,5.3645,False,False,False,False
s060,358,-8.4836,10.6309,0.803097,-3.5136,5.3645,False,False,False,False
s060,359,3.9382,12.4218,1.43012,-3.5136,5.3645,False,False,False,False
s060,360,-0.2618,4.2,1.09173,-3.5136,5.3645,False,False,False,False
s060,361,-2.7936,2.5318,0.314667,-3.5136,5.3645,False,False,False,False
s060,362,9.8518,12.6454,2.22209,-3.5136,5.3645,False,False,False,False
s060,363,3.8936,5.9582,2.5564,-3.5136,5.3645,False,False,False,False
s060,364,-5.9236,9.8172,0.860396,-3.5136,5.3645,False,False,False,False
s060,365,4.0991,10.0227,1.50814,-3.5136,5.3645,False,False,False,False
s060,366,6.3436,2.2445,2.47523,-3.5136,5.3645,False,False,False,False
s060,367,0.31,6.0336,2.04218,-3.5136,5.3645,False,False,False,False
s060,368,28.5145,28.2045,7.33665,-3.5136,5.3645,True,False,False,False
s060,369,4.0209,24.4936,6.6735,-3.5136,5.3645,False,False,False,False
s060,370,3.2182,0.8027,5.98244,-3.5136,5.3645,False,False,False,False
s060,371,14.3891,11.1709,7.66377,-3.5136,5.3645,True,False,False,False
s060,372,6.2455,8.1436,7.38012,-3.5136,5.3645,False,False,False,False
s060,373,3.7982,2.4473,6.66373,-3.5136,5.3645,False,False,False,False
s060,374,-1.9555,5.7537,4.93989,-3.5136,5.3645,False,False,False,False
s060,375,-10.6036,8.6481,1.83119,-3.5136,5.3645,False,False,False,False
s060,376,3.88,14.4836,2.24095,-3.5136,5.3645,False,False,False,False
s060,377,5.7945,1.9145,2.95166,-3.5136,5.3645,False,False,False,False
s060,378,0.8018,4.9927,2.52169,-3.5136,5.3645,False,False,False,False
s060,379,10.8955,10.0937,4.19645,-3.5136,5.3645,False,False,False,False
s060,380,15.2791,4.3836,6.41298,-3.5136,5.3645,True,True,False,False
s060,381,18.7173,3.4382,8.87384,-3.5136,5.3645,True,True,True,False
s060,382,3.3955,15.3218,7.77818,-3.5136,5.3645,False,False,False,False
s060,383,0.1227,3.2728,6.24708,-3.5136,5.3645,False,False,False,False
s060,384,3.5336,3.4109,5.70438,-3.5136,5.3645,False,False,False,False
s060,385,-5.3355,8.8691,3.49641,-3.5136,5.3645,False,False,False,False
s060,386,1.4355,6.771,3.08423,-3.5136,5.3645,False,False,False,False
s060,387,7.3918,5.9563,3.94574,-3.5136,5.3645,False,False,False,False
s060,388,4.8018,2.59,4.11695,-3.5136,5.3645,False,False,False,False
s060,389,-7.4155,12.2173,1.81046,-3.5136,5.3645,False,False,False,False
s060,390,0.0945,7.51,1.46727,-3.5136,5.3645,False,False,False,False
s060,391,8.9073,8.8128,2.95528,-3.5136,5.3645,False,False,False,False
s060,392,5.0473,3.86,3.37368,-3.5136,5.3645,False,False,False,False
s060,393,26.1536,21.1063,7.92966,-3.5136,5.3645,True,False,False,False
s060,394,-2.9973,29.1509,5.74427,-3.5136,5.3645,False,False,False,False
s060,395,-5.6473,2.65,3.46596,-3.5136,5.3645,False,False,False,False
s060,396,-1.2182,4.4291,2.52913,-3.5136,5.3645,False,False,False,False
s060,397,1.2264,2.4446,2.26858,-3.5136,5.3645,False,False,False,False
s060,398,2.8355,1.6091,2.38196,-3.5136,5.3645,False,False,False,False
s060,399,5.9073,3.0718,3.08703,-3.5136,5.3645,False,False,False,False
s060,400,4.5027,1.4046,3.37017,-3.5136,5.3645,False,False,False,False
s060,401,3.2591,1.2436,3.34795,-3.5136,5.3645,False,False,False,False
s060,402,4.1509,0.8918,3.50854,-3.5136,5.3645,False,False,False,False
s060,403,4.4564,0.3055,3.69811,-3.5136,5.3645,False,False,False,False
s060,404,0.4591,3.9973,3.05031,-3.5136,5.3645,False,False,False,False
s060,405,-1.0773,1.5364,2.22479,-3.5136,5.3645,False,False,False,False
s060,406,10.9955,12.0728,3.97893,-3.5136,5.3645,False,False,False,False
s060,407,2.0064,8.9891,3.58442,-3.5136,5.3645,False,False,False,False
s060,408,18.4,16.3936,6.54754,-3.5136,5.3645,True,True,False,False
s060,409,0.3036,18.0964,5.29875,-3.5136,5.3645,False,False,False,False
s060,410,22.7636,22.46,8.79172,-3.5136,5.3645,True,True,False,False
s060,411,6.1527,16.6109,8.26392,-3.5136,5.3645,False,False,False,False
s060,412,20.2627,14.11,10.6637,-3.5136,5.3645,True,True,True,False
s060,413,-3.09,23.3527,7.91294,-3.5136,5.3645,False,False,False,False
s060,414,1.9855,5.0755,6.72745,-3.5136,5.3645,False,False,False,False
s060,415,8.3018,6.3163,7.04232,-3.5136,5.3645,False,False,False,False
s060,416,2.9964,5.3054,6.23314,-3.5136,5.3645,False,False,False,False
s060,417,4.5645,1.5681,5.89941,-3.5136,5.3645,False,False,False,False
s060,418,1.14,3.4245,4.94753,-3.5136,5.3645,False,False,False,False
s060,419,8.8173,7.6773,5.72148,-3.5136,5.3645,False,False,False,False
s060,420,2.4345,6.3828,5.06409,-3.5136,5.3645,False,False,False,False
s060,421,-28.9882,31.4227,-1.74637,-3.5136,5.3645,True,False,False,False
s060,422,6.6,35.5882,-0.0770972,-3.5136,5.3645,False,False,False,False
s060,423,25.2736,18.6736,4.99304,-3.5136,5.3645,True,False,False,False
s060,424,-5.7182,30.9918,2.85079,-3.5136,5.3645,False,False,False,False
s060,425,-1.4345,4.2837,1.99374,-3.5136,5.3645,False,False,False,False
s060,426,-0.3327,1.1018,1.52845,-3.5136,5.3645,False,False,False,False
s060,427,0.5682,0.9009,1.3364,-3.5136,5.3645,False,False,False,False
s060,428,2.9518,2.3836,1.65948,-3.5136,5.3645,False,False,False,False
s060,429,7.7727,4.8209,2.88212,-3.5136,5.3645,False,False,False,False
s060,430,2.75,5.0227,2.8557,-3.5136,5.3645,False,False,False,False
s060,431,15.81,13.06,5.44656,-3.5136,5.3645,True,False,False,False
s060,432,3.4882,12.3218,5.05489,-3.5136,5.3645,False,False,False,False
s060,433,1.2673,2.2209,4.29737,-3.5136,5.3645,False,False,False,False
s060,434,4.7864,3.5191,4.39518,-3.5136,5.3645,False,False,False,False
s060,435,-8.3955,13.1819,1.83704,-3.5136,5.3645,False,False,False,False
s060,436,14.7345,23.13,4.41653,-3.5136,5.3645,True,False,False,False
s060,437,1.2209,13.5136,3.77741,-3.5136,5.3645,False,False,False,False
s060,438,1.0345,0.1864,3.22882,-3.5136,5.3645,False,False,False,False
s060,439,1.0636,0.0291,2.79578,-3.5136,5.3645,False,False,False,False
s060,440,1.6173,0.5537,2.56008,-3.5136,5.3645,False,False,False,False
s060,441,2.4173,0.8,2.53153,-3.5136,5.3645,False,False,False,False
s060,442,-7.1564,9.5737,0.593942,-3.5136,5.3645,False,False,False,False
s060,443,0.6991,7.8555,0.614973,-3.5136,5.3645,False,False,False,False
s060,444,2.5964,1.8973,1.01126,-3.5136,5.3645,False,False,False,False
s060,445,-0.4091,3.0055,0.727187,-3.5136,5.3645,False,False,False,False
s060,446,-5.0245,4.6154,-0.42315,-3.5136,5.3645,False,False,False,False
s060,447,-0.7236,4.3009,-0.48324,-3.5136,5.3645,False,False,False,False
s060,448,1.9482,2.6718,0.00304771,-3.5136,5.3645,False,False,False,False
s060,449,1.3255,0.6227,0.267538,-3.5136,5.3645,False,False,False,False
s060,450,-6.8627,8.1882,-1.15851,-3.5136,5.3645,False,False,False,False
s060,451,7.0591,13.9218,0.485012,-3.5136,5.3645,False,False,False,False
s060,452,2.2118,4.8473,0.83037,-3.5136,5.3645,False,False,False,False
s060,453,7.9373,5.7255,2.25176,-3.5136,5.3645,False,False,False,False
s060,454,0.8745,7.0628,1.9763,-3.5136,5.3645,False,False,False,False
s060,455,3.99,3.1155,2.37904,-3.5136,5.3645,False,False,False,False
s060,456,4.4455,0.4555,2.79234,-3.5136,5.3645,False,False,False,False
s060,457,168.145,163.7,35.863,-3.5136,5.3645,True,False,False,False
s060,458,-0.2845,168.43,28.6335,-3.5136,5.3645,False,False,False,False
s060,459,2.0609,2.3454,23.319,-3.5136,5.3645,False,False,False,False
s060,460,1.7373,0.3236,19.0026,-3.5136,5.3645,False,False,False,False
s060,461,3.1191,1.3818,15.8259,-3.5136,5.3645,False,False,False,False
s060,462,0.2818,2.8373,12.7171,-3.5136,5.3645,False,False,False,False
s060,463,4.06,3.7782,10.9857,-3.5136,5.3645,False,False,False,False
s060,464,-0.3182,4.3782,8.7249,-3.5136,5.3645,False,False,False,False
s060,465,-0.0636,0.2546,6.9672,-3.5136,5.3645,False,False,False,False
s060,466,36.3682,36.4318,12.8474,-3.5136,5.3645,True,False,False,False
s060,467,1.0291,35.3391,10.4837,-3.5136,5.3645,False,False,False,False
s060,468,1.9591,0.93,8.77881,-3.5136,5.3645,False,False,False,False
s060,469,1.6373,0.3218,7.35051,-3.5136,5.3645,False,False,False,False
s060,470,-1.2209,2.8582,5.63623,-3.5136,5.3645,False,False,False,False
s060,471,8.8445,10.0654,6.27788,-3.5136,5.3645,False,False,False,False
s060,472,-1.1255,9.97,4.79721,-3.5136,5.3645,False,False,False,False
s060,473,2.9409,4.0664,4.42594,-3.5136,5.3645,False,False,False,False
s060,474,-4.4845,7.4254,2.64386,-3.5136,5.3645,False,False,False,False
s060,475,8.1418,12.6263,3.74344,-3.5136,5.3645,False,False,False,False
s060,476,9.4864,1.3446,4.89204,-3.5136,5.3645,False,False,False,False
s060,477,-7.5073,16.9937,2.41217,-3.5136,5.3645,False,False,False,False
s060,478,3.8264,11.3337,2.69501,-3.5136,5.3645,False,False,False,False
s060,479,10.2355,6.4091,4.20311,-3.5136,5.3645,False,False,False,False
s060,480,1.0218,9.2137,3.56685,-3.5136,5.3645,False,False,False,False
s060,481,3.8664,2.8446,3.62676,-3.5136,5.3645,False,False,False,False
s060,482,-6.0545,9.9209,1.69051,-3.5136,5.3645,False,False,False,False
s060,483,2.8745,8.929,1.92731,-3.5136,5.3645,False,False,False,False
s060,484,-0.81,3.6845,1.37984,-3.5136,5.3645,False,False,False,False
s060,485,8.1445,8.9545,2.73278,-3.5136,5.3645,False,False,False,False
s060,486,11.4855,3.341,4.48332,-3.5136,5.3645,False,False,False,False
s060,487,1.4745,10.011,3.88156,-3.5136,5.3645,False,False,False,False
s060,488,2.0127,0.5382,3.50779,-3.5136,5.3645,False,False,False,False
s060,489,0.91,1.1027,2.98823,-3.5136,5.3645,False,False,False,False
s060,490,-1.5118,2.4218,2.08822,-3.5136,5.3645,False,False,False,False
s060,491,0.9091,2.4209,1.8524,-3.5136,5.3645,False,False,False,False
s060,492,0.6191,0.29,1.60574,-3.5136,5.3645,False,False,False,False
s060,493,3.3655,2.7464,1.95769,-3.5136,5.3645,False,False,False,False
s060,494,-2.63,5.9955,1.04015,-3.5136,5.3645,False,False,False,False
s060,495,1.0045,3.6345,1.03302,-3.5136,5.3645,False,False,False,False
s060,496,1.1527,0.1482,1.05696,-3.5136,5.3645,False,False,False,False
s060,497,0.2055,0.9472,0.886666,-3.5136,5.3645,False,False,False,False
s060,498,-3.8982,4.1037,-0.0703071,-3.5136,5.3645,False,False,False,False
s060,499,3.2764,7.1746,0.599034,-3.5136,5.3645,False,False,False,False
s060,500,-4.0373,7.3137,-0.328233,-3.5136,5.3645,False,False,False,False
s060,501,0.1618,4.1991,-0.230226,-3.5136,5.3645,False,False,False,False
s060,502,-3.9436,4.1054,-0.972901,-3.5136,5.3645,False,False,False,False
s060,503,-1.2518,2.6918,-1.02868,-3.5136,5.3645,False,False,False,False
s060,504,1.3664,2.6182,-0.549665,-3.5136,5.3645,False,False,False,False
s060,505,5.65,4.2836,0.690268,-3.5136,5.3645,False,False,False,False
s060,506,7.8264,2.1764,2.11749,-3.5136,5.3645,False,False,False,False
s060,507,-1.1927,9.0191,1.45546,-3.5136,5.3645,False,False,False,False
s060,508,5.4991,6.6918,2.26418,-3.5136,5.3645,False,False,False,False
s060,509,-0.0309,5.53,1.80517,-3.5136,5.3645,False,False,False,False
s060,510,0.5091,0.54,1.54595,-3.5136,5.3645,False,False,False,False
s060,511,,,1.54595,-3.5136,5.3645,False,False,False,False
s060,512,,,1.54595,-3.5136,5.3645,False,False,False,False
s060,513,0.5755,,1.35186,-3.5136,5.3645,False,False,False,False
s060,514,0.2573,0.3182,1.13295,-3.5136,5.3645,False,False,False,False
s060,515,9.2827,9.0254,2.7629,-3.5136,5.3645,False,False,False,False
s060,516,-1.0482,10.3309,2.00068,-3.5136,5.3645,False,False,False,False
s060,517,5.6309,6.6791,2.72672,-3.5136,5.3645,False,False,False,False
s060,518,13.3709,7.74,4.85556,-3.5136,5.3645,False,False,False,False
s060,519,5.1736,8.1973,4.91917,-3.5136,5.3645,False,False,False,False
s060,520,4.8373,0.3363,4.90279,-3.5136,5.3645,False,False,False,False
s060,521,6.3691,1.5318,5.19606,-3.5136,5.3645,False,False,False,False
s060,522,0.2818,6.0873,4.2132,-3.5136,5.3645,False,False,False,False
s060,523,-0.1745,0.4563,3.33566,-3.5136,5.3645,False,False,False,False
s060,524,-0.8964,0.7219,2.48925,-3.5136,5.3645,False,False,False,False
s060,525,7.0709,7.9673,3.40558,-3.5136,5.3645,False,False,False,False
s060,526,0.4545,6.6164,2.81536,-3.5136,5.3645,False,False,False,False
s060,527,2.2518,1.7973,2.70265,-3.5136,5.3645,False,False,False,False
s060,528,0.9991,1.2527,2.36194,-3.5136,5.3645,False,False,False,False
s060,529,2.3691,1.37,2.36337,-3.5136,5.3645,False,False,False,False
s060,530,3.43,1.0609,2.5767,-3.5136,5.3645,False,False,False,False
s060,531,2.3755,1.0545,2.53646,-3.5136,5.3645,False,False,False,False
s060,532,1.1682,1.2073,2.26281,-3.5136,5.3645,False,False,False,False
s060,533,0.1691,0.9991,1.84407,-3.5136,5.3645,False,False,False,False
s060,534,2.6491,2.48,2.00507,-3.5136,5.3645,False,False,False,False
s060,535,3.1382,0.4891,2.2317,-3.5136,5.3645,False,False,False,False
s060,536,4.4364,1.2982,2.67264,-3.5136,5.3645,False,False,False,False
s060,537,2.1045,2.3319,2.55901,-3.5136,5.3645,False,False,False,False
s060,538,3.9818,1.8773,2.84357,-3.5136,5.3645,False,False,False,False
s060,539,2.8182,1.1636,2.83849,-3.5136,5.3645,False,False,False,False
s060,540,-0.1209,2.9391,2.24662,-3.5136,5.3645,False,False,False,False
s060,541,1.1782,1.2991,2.03293,-3.5136,5.3645,False,False,False,False
s060,542,0.1664,1.0118,1.65963,-3.5136,5.3645,False,False,False,False
s060,543,4.92,4.7536,2.3117,-3.5136,5.3645,False,False,False,False
s060,544,-1.3227,6.2427,1.58482,-3.5136,5.3645,False,False,False,False
s060,545,-0.7845,0.5382,1.11096,-3.5136,5.3645,False,False,False,False
s060,546,0.2655,1.05,0.941865,-3.5136,5.3645,False,False,False,False
s060,547,-3.6855,3.951,0.0163922,-3.5136,5.3645,False,False,False,False
s060,548,-1.7609,1.9246,-0.339066,-3.5136,5.3645,False,False,False,False
s060,549,2.9691,4.73,0.322567,-3.5136,5.3645,False,False,False,False
s060,550,-1.7982,4.7673,-0.101586,-3.5136,5.3645,False,False,False,False
s060,551,-0.3736,1.4246,-0.155989,-3.5136,5.3645,False,False,False,False
s060,552,4.9073,5.2809,0.856669,-3.5136,5.3645,False,False,False,False
s060,553,1.49,3.4173,0.983335,-3.5136,5.3645,False,False,False,False
s060,554,3.2491,1.7591,1.43649,-3.5136,5.3645,False,False,False,False
s060,555,-1.0927,4.3418,0.93065,-3.5136,5.3645,False,False,False,False
s060,556,0.2536,1.3463,0.79524,-3.5136,5.3645,False,False,False,False
s060,557,-0.7036,0.9572,0.495472,-3.5136,5.3645,False,False,False,False
s060,558,3.73,4.4336,1.14238,-3.5136,5.3645,False,False,False,False
s060,559,-0.4173,4.1473,0.830442,-3.5136,5.3645,False,False,False,False
s060,560,1.4464,1.8637,0.953634,-3.5136,5.3645,False,False,False,False
s060,561,4.8364,3.39,1.73019,-3.5136,5.3645,False,False,False,False
s060,562,-2.6655,7.5019,0.85105,-3.5136,5.3645,False,False,False,False
s060,563,-0.3455,2.32,0.61174,-3.5136,5.3645,False,False,False,False
s060,564,-6.6055,6.26,-0.831708,-3.5136,5.3645,False,False,False,False
s060,565,-0.0191,6.5864,-0.669187,-3.5136,5.3645,False,False,False,False
s060,566,1.4845,1.5036,-0.238449,-3.5136,5.3645,False,False,False,False
s060,567,8.9864,7.5019,1.60652,-3.5136,5.3645,False,False,False,False
s060,568,-0.95,9.9364,1.09522,-3.5136,5.3645,False,False,False,False
s060,569,2.8618,3.8118,1.44853,-3.5136,5.3645,False,False,False,False
s060,570,-2.0764,4.9382,0.743547,-3.5136,5.3645,False,False,False,False
s060,571,3.36,5.4364,1.26684,-3.5136,5.3645,False,False,False,False
s060,572,4.0427,0.6827,1.82201,-3.5136,5.3645,False,False,False,False
s060,573,2.8618,1.1809,2.02997,-3.5136,5.3645,False,False,False,False
s060,574,-1.9909,4.8527,1.22579,-3.5136,5.3645,False,False,False,False
s060,575,0.7655,2.7564,1.13374,-3.5136,5.3645,False,False,False,False
s060,576,1.9245,1.159,1.29189,-3.5136,5.3645,False,False,False,False
s060,577,-0.1973,2.1218,0.994051,-3.5136,5.3645,False,False,False,False
s060,578,-1.9855,1.7882,0.398141,-3.5136,5.3645,False,False,False,False
s060,579,2.4718,4.4573,0.812872,-3.5136,5.3645,False,False,False,False
s060,580,3.7127,1.2409,1.39284,-3.5136,5.3645,False,False,False,False
s060,581,-0.66,4.3727,0.98227,-3.5136,5.3645,False,False,False,False
s060,582,-1.0573,0.3973,0.574356,-3.5136,5.3645,False,False,False,False
s060,583,11.2909,12.3482,2.71767,-3.5136,5.3645,False,False,False,False
s060,584,-1.9573,13.2482,1.78267,-3.5136,5.3645,False,False,False,False
s060,585,-0.4482,1.5091,1.3365,-3.5136,5.3645,False,False,False,False
s060,586,-3.9318,3.4836,0.282838,-3.5136,5.3645,False,False,False,False
s060,587,-2.3355,1.5963,-0.24083,-3.5136,5.3645,False,False,False,False
s060,588,-0.2173,2.1182,-0.236124,-3.5136,5.3645,False,False,False,False
s060,589,-0.6464,0.4291,-0.318179,-3.5136,5.3645,False,False,False,False
s060,590,7.24,7.8864,1.19346,-3.5136,5.3645,False,False,False,False
s060,591,-2.8818,10.1218,0.378406,-3.5136,5.3645,False,False,False,False
s060,592,-0.9409,1.9409,0.114544,-3.5136,5.3645,False,False,False,False
s060,593,2.2855,3.2264,0.548736,-3.5136,5.3645,False,False,False,False
s060,594,0.7227,1.5628,0.583528,-3.5136,5.3645,False,False,False,False
s060,595,4.9073,4.1846,1.44828,-3.5136,5.3645,False,False,False,False
s060,596,2.28,2.6273,1.61463,-3.5136,5.3645,False,False,False,False
s060,597,0.9518,1.3282,1.48206,-3.5136,5.3645,False,False,False,False
s060,598,1.2836,0.3318,1.44237,-3.5136,5.3645,False,False,False,False
s060,599,0.7064,0.5772,1.29518,-3.5136,5.3645,False,False,False,False
s060,600,2.6873,1.9809,1.5736,-3.5136,5.3645,False,False,False,False
s060,601,15.3073,12.62,4.32034,-3.5136,5.3645,True,False,False,False
s060,602,7.9755,7.3318,5.05137,-3.5136,5.3645,False,False,False,False
s060,603,-0.6591,8.6346,3.90928,-3.5136,5.3645,False,False,False,False
s060,604,-2.4609,1.8018,2.63524,-3.5136,5.3645,False,False,False,False
s060,605,1.8173,4.2782,2.47165,-3.5136,5.3645,False,False,False,False
s060,606,-1.1391,2.9564,1.7495,-3.5136,5.3645,False,False,False,False
s060,607,-4.1518,3.0127,0.569242,-3.5136,5.3645,False,False,False,False
s060,608,-0.6936,3.4582,0.316674,-3.5136,5.3645,False,False,False,False
s060,609,0.1891,0.8827,0.291159,-3.5136,5.3645,False,False,False,False
s060,610,2.39,2.2009,0.710927,-3.5136,5.3645,False,False,False,False
s060,611,-0.9127,3.3027,0.386202,-3.5136,5.3645,False,False,False,False
s060,612,0.9409,1.8536,0.497141,-3.5136,5.3645,False,False,False,False
s060,613,-2.0555,2.9964,-0.0133868,-3.5136,5.3645,False,False,False,False
s060,614,-3.1455,1.09,-0.639809,-3.5136,5.3645,False,False,False,False
s060,615,1.5445,4.69,-0.202948,-3.5136,5.3645,False,False,False,False
s060,616,1.4373,0.1072,0.125102,-3.5136,5.3645,False,False,False,False
s060,617,-6.0445,7.4818,-1.10882,-3.5136,5.3645,False,False,False,False
s060,618,1.3791,7.4236,-0.611235,-3.5136,5.3645,False,False,False,False
s060,619,-0.9618,2.3409,-0.681348,-3.5136,5.3645,False,False,False,False
s060,620,1.6073,2.5691,-0.223618,-3.5136,5.3645,False,False,False,False
s060,621,-2.5727,4.18,-0.693435,-3.5136,5.3645,False,False,False,False
s060,622,3.3918,5.9645,0.123612,-3.5136,5.3645,False,False,False,False
s060,623,-1.3773,4.7691,-0.17657,-3.5136,5.3645,False,False,False,False
s060,624,2.0336,3.4109,0.265464,-3.5136,5.3645,False,False,False,False
s060,625,1.5755,0.4581,0.527471,-3.5136,5.3645,False,False,False,False
s060,626,2.5336,0.9581,0.928697,-3.5136,5.3645,False,False,False,False
s060,627,-1.7327,4.2663,0.396418,-3.5136,5.3645,False,False,False,False
s060,628,-5.1655,3.4328,-0.715966,-3.5136,5.3645,False,False,False,False
s060,629,-5.0027,0.1628,-1.57331,-3.5136,5.3645,False,False,False,False
s060,630,-1.0082,3.9945,-1.46029,-3.5136,5.3645,False,False,False,False
s060,631,2.0591,3.0673,-0.756412,-3.5136,5.3645,False,False,False,False
s060,632,-0.17,2.2291,-0.63913,-3.5136,5.3645,False,False,False,False
s060,633,-1.8791,1.7091,-0.887124,-3.5136,5.3645,False,False,False,False
s060,634,53.6818,55.5609,10.0267,-3.5136,5.3645,True,False,False,False
s060,635,2.1145,51.5673,8.44423,-3.5136,5.3645,False,False,False,False
s060,636,-0.9918,3.1063,6.55702,-3.5136,5.3645,False,False,False,False
s060,637,-0.8045,0.1873,5.08472,-3.5136,5.3645,False,False,False,False
s060,638,0.5791,1.3836,4.18359,-3.5136,5.3645,False,False,False,False
s060,639,-4.8145,5.3936,2.38398,-3.5136,5.3645,False,False,False,False
s060,640,-0.0964,4.7181,1.8879,-3.5136,5.3645,False,False,False,False
s060,641,0.34,0.4364,1.57832,-3.5136,5.3645,False,False,False,False
s060,642,1.5127,1.1727,1.5652,-3.5136,5.3645,False,False,False,False
s060,643,-19.9927,21.5054,-2.74638,-3.5136,5.3645,True,False,False,False
s060,644,0.0855,20.0782,-2.18001,-3.5136,5.3645,False,False,False,False
s060,645,3.65,3.5645,-1.01401,-3.5136,5.3645,False,False,False,False
s060,646,5.1,1.45,0.208796,-3.5136,5.3645,False,False,False,False
